VC name,VC linkedin
LiquidMetal Ventures,https://www.linkedin.com/company/liquidmetal-ventures-%E8%A7%82%E6%AD%A3%E8%B5%84%E6%9C%AC/
Live Oak Bank,https://www.linkedin.com/company/live-oak-bank
LiveOak Ventures,http://www.linkedin.com/company/liveoak-venture-partners
Lobster Capital,https://www.linkedin.com/company/lobstercapital/
Loi Luu,https://www.linkedin.com/in/loiluu/
Lombardstreet Ventures,https://www.linkedin.com/company/lombardstreetvc/
Long Term Impact,https://www.linkedin.com/company/long-term-impact
LongHash Ventures,https://www.linkedin.com/company/longhashventures
Longley Capital,https://www.linkedin.com/company/64767961/admin/
Loopify A ‎‏‏‎ ‎,https://www.linkedin.com/in/loopify-a-58183018b/
Lorimer Ventures,https://www.linkedin.com/company/lorimer-ventures
Lotus Capital,https://linkedin.com/company/lotus-capital-cre
Lucas '',https://linkedin.com/company/lucas-group
Lucas Kozinski,https://linkedin.com/company/renzoprotocol
Luminate,https://www.linkedin.com/company/luminateoptics/
Luminescence Capital,https://linkedin.com/company/luminous-capital-inc
Lux Capital,http://www.linkedin.com/company/lux-capital
Lvlup Ventures,https://www.linkedin.com/company/lvlup-vc/
Lyrik Ventures,https://www.linkedin.com/company/lyrik-ventures/
M Ventures,https://www.linkedin.com/company/merck-ventures/
M12 - Microsoft's Venture Fund,https://www.linkedin.com/company/m12vc
M13,https://www.linkedin.com/company/m13-company
M25,https://www.linkedin.com/company/m25-vc/
M8 Ventures,https://www.linkedin.com/company/m8-ventures/
MAC Xcelerator,https://linkedin.com/company/omahalandbank
MANDO CT,https://linkedin.com/company/zargates/
MCJ,https://www.linkedin.com/company/mcjcollective
MDIM Holdings,https://linkedin.com/company/mdim
MEIF Proof-of-Concept & Early Stage Fund,https://www.linkedin.com/company/merciafund
MEXC Ventures,https://www.linkedin.com/company/mexcofficial/?originalSubdomain=sc
MFV Partners,https://www.linkedin.com/company/mfv-partners/
MH Ventures,https://www.linkedin.com/company/mhtechnologiesltd/
MIRAISE,https://www.linkedin.com/company/miraise
MIT Ventures,https://www.linkedin.com/company/mit-ventures
MITSUI SUMITOMO INSURANCE Venture Capital (MSIVC),https://linkedin.com/company/mitsui-sumitomo-insurance-company-limited
ML,https://linkedin.com/company/merrilllynch
ML Capital,https://www.linkedin.com/company/ml-capital_2
MMC Ventures,http://www.linkedin.com/company/mmc-ventures
MRK Partners,https://www.linkedin.com/company/mrkpartners
MS Investment,https://linkedin.com/company/ms-investments
MS&AD Ventures,https://www.linkedin.com/company/ms-ad-ventures/
MTG Ventures,https://linkedin.com/company/proficio-mortgage-ventures-llc
MVP Ventures,https://www.linkedin.com/company/modern-venture-partners
MYSC,https://www.linkedin.com/company/mysc/
MaC Venture Capital,https://www.linkedin.com/company/mac-venture-capital
MaRS Investment Accelerator Fund,https://www.linkedin.com/company/mars-investment-accelerator-fund/
Main Sequence Ventures,https://www.linkedin.com/company/mseqvc
Mana Ventures,https://www.linkedin.com/company-beta/18140743/
Mandi Ventures,https://www.linkedin.com/company/mandi-ventures
Manhattan Venture Partners (MVP),http://www.linkedin.com/company/5335853
Manifold,https://www.linkedin.com/company/manifoldtrading/
Maniv Mobility,https://www.linkedin.com/company/maniv-mobilityvc/
Manning Ventures,https://www.linkedin.com/company/manning-ventures-inc/
Manresa Ventures,https://www.linkedin.com/company/manresaventures/
Mantle Network,https://www.linkedin.com/company/0xmantle
Manu Sharma,https://www.linkedin.com/in/manuaero/
Maple VC,https://www.linkedin.com/company/maple-vc/
Mapleblock Capital,https://www.linkedin.com/company/mapleblock-capital
Marc Andreessen,https://linkedin.com/company/a16z
Marc Boiron,https://www.linkedin.com/in/marcboiron
Marc Boroditsky,https://www.linkedin.com/in/marcboroditsky
March Holding,https://www.linkedin.com/company/marchholding/
Marcus Tan,https://linkedin.com/company/marcustanco/
Mariam Naficy,https://www.linkedin.com/in/mariam-naficy
Mark Baiada,https://www.linkedin.com/in/j-mark-baiada-650812
Mark Cuban,https://www.linkedin.com/in/mark-cuban-06a0755b
Mark Ghermezian,https://www.linkedin.com/in/markgher
Mark Wahlberg,https://www.linkedin.com/in/mark-wahlberg-1a8424219
Markd,https://www.linkedin.com/company/markdvc
Mars Shot Ventures,https://www.linkedin.com/company/mars-shot-ventures/
Martin Krung,https://linkedin.com/company/jacob-jensen-design
Masaaki Fujii,https://linkedin.com/company/shirogumi-inc-
MashUp Angels,https://www.linkedin.com/company/mashupangels
Mashup Ventures,https://www.linkedin.com/company/mashupventures
MassVentures,https://www.linkedin.com/company/massventures
Massachusetts Clean Energy Center,https://www.linkedin.com/company/massachusetts-clean-energy-center
Mastercard,http://www.linkedin.com/company/mastercard
Mathias Krostewitz,https://www.linkedin.com/in/mkrostewitz/
Matrix,https://www.linkedin.com/company/matrix-vc/
Matrix Partners China,https://www.linkedin.com/company/matrix-partners/
Matrixport,https://www.linkedin.com/company/matrixport
Matter Labs,https://www.linkedin.com/company/matterlabs
Maven 11 Capital,https://www.linkedin.com/company/maven11/
Maverick Ventures,https://www.linkedin.com/company/maverick-ventures-sf
Max Ventures,https://www.linkedin.com/company/max-ventures
Mechanism Capital,https://www.linkedin.com/company/mechanism-capital/
Meliorate Partners,https://www.linkedin.com/company/100962161
Melissa J. Moore,https://linkedin.com/company/chroma-medicine
Meltwind Advisory,https://www.linkedin.com/company/meltwind-advisory-llp
Menlo Ventures,https://www.linkedin.com/company/menlo-ventures
Mento VC,https://www.linkedin.com/company/mento-vc/
Mercia Ventures,https://www.linkedin.com/showcase/mercia-ventures/
Meridian Street Capital,https://www.linkedin.com/company/10594868?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A10594868%2Cidx%3A2-1-2%2CtarId%3A1470795013956%2Ctas%3Ameridian%20street%20capital
Mert Gür,https://www.linkedin.com/in/mertgur/
Mert Mumtaz,https://www.linkedin.com/in/mertmumtaz/?originalSubdomain=ca
Metropolis VC,https://linkedin.com/company/metropolis-ventures
Michael Andreacchi,https://www.linkedin.com/in/michael-andreacchi
Michael Egorov,https://www.linkedin.com/in/michael-egorov
Michael Eisenberg,https://www.linkedin.com/in/michaeleisenberg23/
Michael Elnick,https://www.linkedin.com/in/michael-elnick-9179a555
Michael Flaxman,http://www.linkedin.com/in/flaxman
Michael Gu,https://www.linkedin.com/in/boxmining/
Michael Levinthal,https://www.linkedin.com/in/mike-levinthal-62617743
Michael Mente,https://www.linkedin.com/in/michaelmente
Michael Ng,https://www.linkedin.com/in/maigoh/
Michael Yip,https://linkedin.com/company/ucsd-advanced-robotics-and-controls-lab
Michaël van de Poppe,https://linkedin.com/company/mn-capital-vc
Middleton Partners,https://www.linkedin.com/company/middletonpartners/
Midvillage,https://linkedin.com/company/midtown-dev
Mike Neuder,https://www.linkedin.com/in/michael-neuder
Mike Volpi,http://www.linkedin.com/in/mavolpi
Mindset Ventures,https://www.linkedin.com/company/mindset-ventures/?viewAsMember=true
Mint,https://linkedin.com/company/mint-media-interactive-software-systems-gmbh
Mirana,https://www.linkedin.com/company/mirana-xyz/about/
Missouri Technology Corporation,https://www.linkedin.com/company/missouri-technology-corporation
Mistral Venture Partners,https://www.linkedin.com/company/mistralvp
Mito Fund,https://linkedin.com/company/mito-foundation
Mitsubishi HC Capital,https://linkedin.com/company/mitsubishi-hc-capital-america-inc
Mitsubishi UFJ Capital,https://www.linkedin.com/company/mitsubishi-ufj-capital
Mobile Internet Capital,https://www.linkedin.com/company/mobile-internet-capital-inc./
Modular Capital,https://www.linkedin.com/company/modularcapital/
Momentum 6,https://www.linkedin.com/company/momentum6/
Money Forward Venture Partners,https://www.linkedin.com/company/money-forward-venture-partners-inc/
Monica Sarbu,https://de.linkedin.com/in/monicasarbu
Monolith,https://www.linkedin.com/company/monolithfund
Morgan Creek Digital,https://www.linkedin.com/company/morgan-creek-capital-management/
Morningside Group,https://www.linkedin.com/company/morningside-biopharma-advisory/
Morningstar Ventures,https://www.linkedin.com/company/morningstar-ventures/
Morrison Seger Venture Capital Partners,https://www.linkedin.com/company/morrison-seger/
Mother Ventures,https://www.linkedin.com/company/mother-ventures
Motive Ventures,https://www.linkedin.com/company/motiveventures/
Move Fund,https://www.linkedin.com/company/move-venture-capital/
Mozaik Capital,https://linkedin.com/company/mozaik-capital
Mucker Capital,https://www.linkedin.com/company/mucker/
Mustafa Al-Bassam,https://www.linkedin.com/in/musalbas/
Mynavi,https://www.linkedin.com/company/mynavi-corporation/about/
NEO,https://www.linkedin.com/company/neo-blockchain/
NES Venture Capital,https://linkedin.com/company/de-nes-partners-llc
NFX,https://www.linkedin.com/company/nfx-guild/
NGC Ventures,https://www.linkedin.com/company/ngcventures
NMotion,http://www.linkedin.com/company/2929550
NOBUNAGA Capital Village,https://linkedin.com/company/juroku-bankltd
NVO Capital,https://www.linkedin.com/company/nvo-capital
Nadav Hollander,https://www.linkedin.com/in/nadav-hollander-8268585a/
Naga King,https://linkedin.com/company/nagacorp-ltd-
Nascent,https://www.linkedin.com/company/nascentxyz
Nashville Capital Network,https://www.linkedin.com/company/nashville-capital-network/
Nat Friedman,https://www.linkedin.com/in/natfriedman
Nate Redmond,http://www.linkedin.com/in/nateredmond
Neel Somani,https://www.linkedin.com/in/neelsomani/
Negentropy Capital Partners,https://www.linkedin.com/company/negentropy-capital-partners-llp
Neha Sampat,http://www.linkedin.com/in/nehasampat
Neo,https://www.linkedin.com/company/neoventures
Neon Fund,https://www.linkedin.com/company/beneon/about
Neotribe Ventures,https://www.linkedin.com/company/neotribe/
Network Ventures,https://www.linkedin.com/company/network-ventures
New Brunswick Innovation Foundation,https://www.linkedin.com/company/nbif
New Kids Investment,https://linkedin.com/company/invest-for-kids
New Paradigm Investment,https://www.linkedin.com/company/npinvestment/
New Ventures,https://www.linkedin.com/pub/new-ventures-mexico/53/ba9/810
New Vision 3,https://www.linkedin.com/company/new-vision-3-fund
Newman Capital,https://www.linkedin.com/company/newman-capital-vc/
Newman Group,https://www.linkedin.com/company/newmangroup/
NextGen Battery Chem Ventures,https://linkedin.com/company/rincell
Nextrans,https://www.linkedin.com/company/28724875
Nicholas Lorenzo,https://www.linkedin.com/in/nicholas-lorenzo-md-mhcm-cpe-faapl
Nick Candito,https://www.linkedin.com/in/candito
Nick Telson-Sillett,https://www.linkedin.com/in/nicktelson
Nick White,https://linkedin.com/company/dr-nick-s-white-healthy-dentistry
Nido Ventures,https://www.linkedin.com/company/nido-ventures/
Nikhil Benesch,https://linkedin.com/company/materializeinc/
Nima Khajehnouri,http://www.linkedin.com/in/khajehnouri
Nischal Shetty,http://www.linkedin.com/in/nischalshetty
Nishant Patel,https://www.linkedin.com/in/patelnishant
Nissay Capital,https://www.linkedin.com/company/%E3%83%8B%E3%83%83%E3%82%BB%E3%82%A4%E3%83%BB%E3%82%AD%E3%83%A3%E3%83%94%E3%82%BF%E3%83%AB%EF%BC%88%E6%A0%AA%EF%BC%89
Nkechi Iregbulem,https://www.linkedin.com/in/nkechiiregbulem/
No SleepJon,https://linkedin.com/company/fusionjon
Noah Goodhart,http://www.linkedin.com/in/noahgoodhart
Nobuhiro Ariyasu,https://jp.linkedin.com/in/ariyasu
Noir Ventures,https://www.linkedin.com/company/noirventures/
Nomad Capital,https://linkedin.com/company/nomad-cap-vc
Norcliffe Capital,https://www.linkedin.com/company/norcliffe-capital-limited/
Normie Capital,https://linkedin.com/company/normie-&-company
North Dakota Development Fund,https://www.linkedin.com/company/ndgovitd
Northside Ventures,https://www.linkedin.com/company/northside-ventures
Northwestern Mutual Future Ventures,https://www.linkedin.com/company/northwestern-mutual
Nova Scotia,https://linkedin.com/company/government-of-nova-scotia
NuFund Venture Group,https://www.linkedin.com/company/nufundventures
Nucleus Capital,https://www.linkedin.com/company/66309282/
Nucleus Ventures,https://www.linkedin.com/company/the-nucleus-venture
Nvidia Inception,https://www.linkedin.com/company/nvidia/
NxGen.xyz,https://www.linkedin.com/company/nxgen-xyz/
OKX Ventures,https://www.linkedin.com/company/okxofficial/
OMX Ventures,https://www.linkedin.com/company/omx-ventures
OSS Capital L.P.,https://www.linkedin.com/company/osscapital
OUP (Osage University Partners),https://www.linkedin.com/company/osage-university-partners/
OVO Fund,https://www.linkedin.com/company/ovo-fund
Obunsha Ventures,https://linkedin.com/company/edulab-inc
Octagon Venture Partners,https://linkedin.com/company/octagon-ventures
Oda Stone Investment,https://linkedin.com/company/the-hudson-companies-inc-
Oleg Rogynskyy,http://www.linkedin.com/in/olegrogynskyy
Oliver Jung,https://www.linkedin.com/in/oliver-jung-465351
Omar Shakeeb,https://linkedin.com/company/mpscorporation
OnRamp Education & Workforce Innovation Accelerator,https://linkedin.com/company/ecmc-group/
One Capital,https://www.linkedin.com/company/%EB%B8%8C%EB%9E%9C%EB%94%94
One Way Ventures,https://www.linkedin.com/company/one-way-ventures
OnePoint Real Estate Group Inc.,https://linkedin.com/company/onepoint-real-estate-group
Openspace,https://www.linkedin.com/company/openspacevc
Operator Collective,https://www.linkedin.com/company/operator-collective/
Optimista Capital,https://linkedin.com/company/optimist-capital
Oracle Venture Investment,https://linkedin.com/company/oracle-venture-capital
Orange Collective,https://www.linkedin.com/company/orange-collective-vc
Orange DAO,https://www.linkedin.com/company/orange-fund
Orphinic Scientific,https://www.linkedin.com/company/orphinic-scientific/
Osaka University Venture Capital,https://linkedin.com/company/osaka-university
Osmosis Foundation,https://www.linkedin.com/company/osmosis-labs
Osuke Honda,https://www.linkedin.com/in/osukehonda
Otium Capital,https://www.linkedin.com/company/otium-capital/
Otomi Tomohiro,https://www.linkedin.com/in/tomohiro-ootomi-6b175121/
Ott Kaukver,http://www.linkedin.com/in/ottkaukver
Outlier Ventures,https://www.linkedin.com/company/outlierventures
Overview,https://www.linkedin.com/company/overviewcapital/
Oxeon Partners,https://www.linkedin.com/company/oxeon-partners/
P413 Consulting,https://linkedin.com/company/mixtron-s-r-l
PAKA Capital,https://linkedin.com/company/paka-wellness
PE&HR,https://linkedin.com/company/artertyex-inc
PG Ventures,https://linkedin.com/company/pgventures
PHX Ventures,https://www.linkedin.com/company/phxventures/
PKSHA Capital,https://linkedin.com/company/joinskala
POSCO CAPITAL,https://linkedin.com/company/posco-capital-partners-plc
POSTECH Holdings,https://linkedin.com/company/postech-holdings
PSL Ventures,https://www.linkedin.com/company/pioneer-square-labs
Pack Ventures,https://www.linkedin.com/company/packventures
Palm Drive Capital,https://www.linkedin.com/company/palm-drive-ventures
Paloma Ventures,https://www.linkedin.com/company/palomagroup
Pam Kostka,http://www.linkedin.com/in/pamkostka
Panga Capital,https://linkedin.com/company/panda-capital-hk
Pantera Capital,http://www.linkedin.com/company/pantera-capital
Paramita,https://linkedin.com/company/paramita-therapeutics-inc
Pareto Holdings,https://www.linkedin.com/company/paretoholdings/about/
Pascal Boillat,https://www.linkedin.com/in/pascalboillat
Pasona Group,https://www.linkedin.com/company/pasona-global/
Paspalis,https://www.linkedin.com/company/paspalis/about/
Pathway Ventures,https://www.linkedin.com/company/pathwayvc
Paul Daversa,https://www.linkedin.com/in/pauldaversa/
Paul Taylor,https://www.linkedin.com/in/officialpaultaylor/
Paxos,https://www.linkedin.com/company/paxos
PayPal Ventures,https://www.linkedin.com/showcase/paypalventures/about/
Peak Capital Partners,https://www.linkedin.com/company/peak-capital-partners
Pear VC,https://www.linkedin.com/company/pear-vc/
Pedro Guadarrama,https://www.linkedin.com/in/pedro-guadarrama-20661917/
Pentathlon Ventures,https://www.linkedin.com/company/pentathlon-ventures
PetRock Capital,https://www.linkedin.com/company/petrock-capital/
Peter Johnston,https://www.linkedin.com/in/peter-johnston-4b00a719a
Peter Rahal,http://www.linkedin.com/pub/peter-rahal/43/bba/37
Peterson Ventures,https://www.linkedin.com/company/peterson-ventures/about/
Phase One Ventures,https://www.linkedin.com/company/phase1ventures
Phoenix Investment Club,https://www.linkedin.com/company/harvard-phoenix-fund/
Pi Labs,https://www.linkedin.com/company/pi-labs-ltd-
Pi Ventures,https://www.linkedin.com/company/pi-ventures
Picks & Shovels,https://www.linkedin.com/company/picks-and-shovels
Picus Capital,https://www.linkedin.com/company/picus-capital/
Pierre Family Trust,https://linkedin.com/company/the-dupont-family-trust
Pieter Jan Bakhuijzen,https://www.linkedin.com/in/pieterjanbakhuijzen/
Pims The Batllama,https://linkedin.com/company/yieldnest
Pioneer Fund,https://www.linkedin.com/company/pioneerfund
Pioneer Square Labs,https://www.linkedin.com/company/pioneer-square-labs
Piotr Feliks Grzywacz,https://www.linkedin.com/in/piotrfeliksgrzywacz
Planeteer Capital,https://www.linkedin.com/company/planeteercapital
Platform Venture Studio,https://www.linkedin.com/company/platform-stud/
Plug and Play,https://www.linkedin.com/company/plug-and-play-tech-center
Plug and Play China,https://www.linkedin.com/company/plug-and-play-china/
Plug and Play Japan,https://www.linkedin.com/company/plug-and-play-tech-center
Point72 Ventures,https://www.linkedin.com/company/point72-ventures
Polaris Partners,https://www.linkedin.com/company/polaris-partners
Polygon Ventures,https://linkedin.com/company/polygon-capital
Polymorphic Capital,https://www.linkedin.com/company/polymorphic-capital
Ponderosa Ventures,https://www.linkedin.com/company/ponderosa-ventures/
Portal Ventures,https://www.linkedin.com/company/portalvc
Positive Ventures,https://www.linkedin.com/company/positiveventures/
Possible Ventures,https://www.linkedin.com/company/possible-vc
Prabhakar Reddy,https://www.linkedin.com/in/prabhakar2reddy
Praxis,https://linkedin.com/company/praxis-precision-medicines-inc
Precursor Ventures,https://www.linkedin.com/company/precursor-ventures/
Press Start Capital,https://www.linkedin.com/company/press-start-capital/
Primary Venture Partners,http://www.linkedin.com/company/1381092
Primary Ventures,https://www.linkedin.com/company/primary-ventures
Primer,https://www.linkedin.com/company/primerclub
Primer Sazze Partners,https://www.linkedin.com/company/sazze-partners/
"Private Angels (Real Estate, Insurance, and Technology)",https://linkedin.com/company/sand-hill-angels
Private Capital Management,https://www.linkedin.com/company/private-capital-management-llc
Proeza Ventures,https://www.linkedin.com/company/proezaventures/
Promotora Social México,https://www.linkedin.com/company/promotorasocialmexico/
Promus Ventures,https://www.linkedin.com/company/promus-ventures
Proof Capital,https://www.linkedin.com/company/kaliel-capital
Propeller Inc.,https://www.linkedin.com/company/propeller-inc/
Prosus Ventures,https://www.linkedin.com/company/prosusventures
Protagonist,https://www.linkedin.com/company/protagonist-xyz
Protagonist Capital,https://www.linkedin.com/company/protagonist-capital/about
Protocol Labs,https://www.linkedin.com/company/protocollabs
Psalion,https://www.linkedin.com/company/psalion
Public Works,https://www.linkedin.com/company/public-works-fm/about/
Purdue Innovates Incubator,https://www.linkedin.com/company/purdueinnovates/
Purpose Ventures,https://www.linkedin.com/company/purpose-ventures/
QB Capital,https://linkedin.com/company/quantitative-brokers
Qasar Younis,https://www.linkedin.com/in/qasar
QuadTwo Capital Partners,https://www.linkedin.com/company/quadtwo-capital-partners
"Quaker Capital Investments, LLC",https://www.linkedin.com/company/quakercap
Quantacet,https://www.linkedin.com/company/quantacet/about/
Quantum Leaps Ventures,https://www.linkedin.com/company/qxlv
Quantum Ventures Korea,https://linkedin.com/company/quantum-ventures-mi
Quarterback Financial,https://linkedin.com/company/lineweaver-financial-group-inc-
Quest Ventures,https://www.linkedin.com/company/questventures
REFASHIOND Ventures,https://www.linkedin.com/company/refashiond/
RTP Global,https://www.linkedin.com/company/rtp-global-vc/
Raba Partnership,https://www.linkedin.com/company/rabacap/about/
Rabbit Ventures,https://www.linkedin.com/company/rabbit-vc/
Raghu Yarlagadda,https://www.linkedin.com/in/raghuy
Raj Gokal,http://www.linkedin.com/in/rajgokal
Raj Parekh,https://www.linkedin.com/in/rajparekh7/
Rana Capital,https://linkedin.com/company/rana-group-delhi
Range Ventures,https://www.linkedin.com/company/range-ventures/
Rarestone Capital,https://www.linkedin.com/company/rarestone-capital/
Ravelin Capital,https://www.linkedin.com/company/ravelincap
Ray Chan,http://www.linkedin.com/in/raychan
Ray Lewis,https://www.linkedin.com/in/ray-lewis
ReGACY Innovation Group,https://linkedin.com/company/regacy-innovation-group
ReGen Ventures,https://www.linkedin.com/company/47656977/
Reach Capital,https://www.linkedin.com/company/reach-capital
Real Tech Japan,https://www.linkedin.com/company/real-tech-fund
Rebel Fund,https://www.linkedin.com/company/rebel-fund
Recharge Capital,https://www.linkedin.com/company/recharge-capital/
Red & Blue Ventures,https://www.linkedin.com/company/15207381
Redbud VC,https://www.linkedin.com/company/redbudvc/?viewAsMember=true
Redstick Ventures,https://www.linkedin.com/company/86740791/admin/
Redwood Ventures,https://www.linkedin.com/company/redwoodventuresmx/
Relay Ventures,http://www.linkedin.com/company/relay-ventures/
Render capital,https://www.linkedin.com/company/render-capital
Renew Capital,https://www.linkedin.com/company/renew-llc/
Reshma Karnik,https://www.linkedin.com/in/reshma-karnik-500a2813/
Resolution Economics,https://www.linkedin.com/company/resolution-economics/
Reventures,https://linkedin.com/company/reventure
Reverb Ventures,https://linkedin.com/company/reverb-venture-partners
Reverie,https://www.linkedin.com/company/reveriereserves
Revo Capital,http://www.linkedin.com/company/3066683
Rhapsody Venture Partners,https://www.linkedin.com/company/rhapsody-venture-partners/
Ribbit Capital,https://www.linkedin.com/company/ribbit-capital
Rich Cabrera,https://www.linkedin.com/in/rich-cabrera
Richard Bengtson,https://linkedin.com/company/higher-ground-tree-care
Richard Dai,https://linkedin.com/company/functional-masterbatch
Right Side Capital Management,https://www.linkedin.com/company/right-side-capital-management
Riot Ventures,https://www.linkedin.com/company/riotvc
Ripple Ventures,https://www.linkedin.com/company/rippleventures
Ritual Capital,https://www.linkedin.com/company/ritual-capital/
RiverPark Ventures,https://www.linkedin.com/company/riverpark-ventures
Riverfront Ventures,https://www.linkedin.com/company/riverfront-ventures/
Rivermount Ventures,https://linkedin.com/company/river-brokers
Road Capital,https://www.linkedin.com/company/road-capital-management/
Roadrunner Ventures,https://www.linkedin.com/company/roadrunner-ventures
Rob Hickey,https://www.linkedin.com/in/rob-hickey-9733b89
Robbie Ferguson,https://www.linkedin.com/in/robbieferguson
Robot Ventures,https://linkedin.com/company/robotics-ventures/
Rocketship.vc,https://www.linkedin.com/company/rocketship-vc
Rogue Capital,https://www.linkedin.com/company/roguecapital/
Rogue Women’s Fund,https://www.linkedin.com/company/roguewomensfund/
Roham Gharegozlou,http://www.linkedin.com/in/roham
Roman Smolevskiy,https://www.linkedin.com/in/romansml/
Root Ventures,https://www.linkedin.com/company/6463550
Ross Brown,https://www.linkedin.com/in/rosspbrown
Royal Bank of Canada,https://www.linkedin.com/company/rbc
Rozetta Corp,https://www.linkedin.com/company/%EF%BC%88%E6%A0%AA%EF%BC%89%E3%83%AD%E3%82%BC%E3%83%83%E3%82%BF
Runtime Ventures,https://www.linkedin.com/company/runtime-vc/
Rushi Manche,https://www.linkedin.com/in/rushimanche/
Ruthless for Good Fund,https://www.linkedin.com/company/ruthless-for-good/
Ryan Hoover,http://www.linkedin.com/in/ryanrhoover
S ventures,https://www.linkedin.com/company/sentinelone/
SABIC Ventures,https://www.linkedin.com/company/sabic
SANG SANG ebiz,https://linkedin.com/company/ebiz-software-inc.
SCP Ventures,https://www.linkedin.com/company/scpventuresllc
SK Securities,https://www.linkedin.com/company/sk-securities/
SMBC Venture Capital,https://www.linkedin.com/company/smbc-venture-capital/
SMOK Ventures,https://www.linkedin.com/company/smok-ventures/
SNR.vc,https://www.linkedin.com/company/snrvc
SNZ Holding,https://www.linkedin.com/company/snzcapital
SOSV,https://www.linkedin.com/company/sosv
SPEC Capital,https://linkedin.com/company/specpros
START EQUITY VENTURES,https://www.linkedin.com/in/start-equity-ventures-28ab20283
STATION AI,https://linkedin.com/company/station-ai
STIC Ventures,https://www.linkedin.com/company/stic-ventures/
STPR Co,https://linkedin.com/company/stpr
SV Angel,https://www.linkedin.com/company/sv-angel
SV Investment Corp,https://www.linkedin.com/company/svinvestment
SWC Global,https://www.linkedin.com/company/swcglobal
SYN Ventures,https://www.linkedin.com/company/synventures
SaaS Ventures,https://www.linkedin.com/company/saas-venture-capital/about/
Sabancı ARF,https://www.linkedin.com/company/sabanciarf
Sahil Bloom,https://www.linkedin.com/in/sahilbloom
Sahin Boydas,https://www.linkedin.com/in/sahinboydas
Sai Srinivas Kiran G,https://www.linkedin.com/in/saisrinivas
Saison Capital,https://www.linkedin.com/company/saisoncapital/
Saison Ventures,https://linkedin.com/company/saisoncapital
Sajeeb Lohani,https://www.linkedin.com/in/sml555/
Sam Cassatt,http://www.linkedin.com/in/samcassatt
Sam Hart,https://linkedin.com/company/samhartcsl
Samsung NEXT,https://www.linkedin.com/company/samsung-next
Samurai Incubate,https://www.linkedin.com/company/2443066?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A2443066%2Cidx%3A2-2-3%2CtarId%3A1473152301834%2Ctas%3Asamurai%20in
Sanctor Capital,https://www.linkedin.com/company/sanctor-capital/about/
Sandeep Nailwal,https://linkedin.com/company/symbolicvc
Sandiip Bhammer,https://www.linkedin.com/in/sandiip-bhammer-94953614/
Santiago R Santos,https://linkedin.com/company/solana-foundation
Sarah Guo,https://www.linkedin.com/in/sarahxguo
Saravana Kumar,https://www.linkedin.com/in/saravanamv/
Sasha Baranikov,https://www.linkedin.com/in/sashabaranikov/
Satish Shankar,https://www.linkedin.com/in/satish-shankar/?originalSubdomain=sg
Saturnin Pugnet,https://www.linkedin.com/in/saturnin-pugnet-b32a1a108/en/
Scalar Capital,https://www.linkedin.com/company/18255963
Schmidt,https://linkedin.com/company/schmidt-sciences
Scott Moore,https://www.linkedin.com/in/notscottmoore
Scott Sandell,https://www.linkedin.com/in/scottsandell/
Scottish Enterprise,http://www.linkedin.com/company/scottish-enterprise
Scout Ventures,http://www.linkedin.com/company/scout-ventures
Scribble Ventures,https://www.linkedin.com/company/scribble-ventures
SeaChange,https://www.linkedin.com/company/seachangefund/
SeaX Ventures,https://www.linkedin.com/company/seax-ventures/
Seae Ventures,https://www.linkedin.com/company/seae-ventures/
Sean Regan,http://www.linkedin.com/in/seanr
Seaside Ventures,https://www.linkedin.com/company/seasideventures/
Seaspan,https://www.linkedin.com/company/seaspan-ulc/
Sebastien Couture,https://www.linkedin.com/in/couturesebastien
Seed Club Ventures,https://www.linkedin.com/company/seed-club-ventures
SeedBlink,https://www.linkedin.com/company/seedblink/
SeedFolio,https://www.linkedin.com/company/seedfolio
Seeds Capital,https://www.linkedin.com/company/seedscapitalsg/
Seedstars,https://www.linkedin.com/company/seedstars/
Sentiero Ventures,https://www.linkedin.com/company/sentiero-ventures/about/
Seoul Guarantee Insurance,https://www.linkedin.com/company/seoul-guarantee-insurance-company-ltd-/
Seoul National University SNU R&DB Foundation,https://linkedin.com/company/solive-ventures
Seoul Techno Holdings,https://www.linkedin.com/company/%EC%84%9C%EC%9A%B8%EB%8C%80%ED%95%99%EA%B5%90-%EA%B8%B0%EC%88%A0%EC%A7%80%EC%A3%BC/
Sequoia Capital (SSF),https://www.linkedin.com/company/sequoia/
Sequoia Scout,https://linkedin.com/company/sequoia
SerDAO,https://linkedin.com/company/serdao
Serac Ventures,https://www.linkedin.com/company/90544785
Service Provider Capital,https://www.linkedin.com/company/service-provider-capital/
Seth Weinstein,https://www.linkedin.com/in/seth-weinstein-461940159/
Seung Yoon Lee,https://www.linkedin.com/in/s-y-seung-yoon-lee-8205a444/?originalSubdomain=kr
Seven Seven Six,https://www.linkedin.com/company/sevensevensix
SevenX Ventures,https://www.linkedin.com/company/sevenx-ventures
Sfermion,https://www.linkedin.com/company/sfermion/about/
Shasta Ventures,https://www.linkedin.com/company/shasta-ventures
Shastra VC,https://www.linkedin.com/company/shastravc/
Sheila Jambekar,https://www.linkedin.com/in/sheilajambekar/
Shibuya Startups KK,https://www.linkedin.com/company/shibuya-startups-kk
Shihab Muhammed,https://www.linkedin.com/in/shihabmuhammed/
